country,population,article_name,revision_id,prediction
Morocco,35.2,Anis Birou,722220505,Stub
Morocco,35.2,Abdeslam Al Mesbahi,722221136,Stub
Morocco,35.2,Najib Zerouali Ouariti,722275127,Stub
Morocco,35.2,Najima Rhozali,722276483,Stub
Morocco,35.2,Mohamed Habib Sinaceur,722443477,Stub
Morocco,35.2,Zoulikha Nasri,722853260,Stub
Morocco,35.2,Mohamed Abbou (Moroccan politician),722998748,Stub
Morocco,35.2,Rochdi Chraibi,723859134,Stub
Morocco,35.2,Ahmed al-Ghazzal,730273027,Stub
Morocco,35.2,Habib El Malki,739378376,Stub
Morocco,35.2,Nezha Chekrouni,740398936,Stub
Morocco,35.2,Mohand Laenser,741080958,Stub
Morocco,35.2,Latifa Akherbach,741680722,Stub
Morocco,35.2,Abdeladim El Guerrouj,742213828,Stub
Morocco,35.2,Abdessadek Rabiaa,742218102,Stub
Morocco,35.2,Mohammed ibn Abdessalam ibn Nasir,742511588,Stub
Morocco,35.2,Omar Jazouli,743978434,Stub
Morocco,35.2,Sidi al-Ayachi,744123117,Start
Morocco,35.2,Hamid Chabat,744214941,Stub
Morocco,35.2,Abdelouahed Belkeziz,744258891,Start
Morocco,35.2,Aziza Bennani,744270945,Stub
Morocco,35.2,Moses Pallache,744502799,Start
Morocco,35.2,Yusuf Biscaino,745302645,Stub
Morocco,35.2,Abdelkhalek Torres,745442959,Stub
Morocco,35.2,David Pallache,745842058,Start
Morocco,35.2,Isaac Pallache,745843028,Stub
Morocco,35.2,Aïcha Belarbi,746412529,Stub
Morocco,35.2,Joseph Pallache,747547989,C
Morocco,35.2,Abderrahmane Sbai,747855944,Stub
Morocco,35.2,Mohammed al-Makki al-Nasiri,748110918,Stub
Morocco,35.2,Mohamed Ouzzine,750138485,Stub
Morocco,35.2,Moncef Belkhayat,751509494,Start
Morocco,35.2,Abdallah ibn Al-Aftas,751729309,Stub
Morocco,35.2,Lahcen Daoudi,754422669,Stub
Morocco,35.2,List of colonial governors of Ifni,754612294,Start
Morocco,35.2,Ahmed Belbachir Haskouri,754635591,C
Morocco,35.2,Ahmed Toufiq Hejira,756676153,Stub
Morocco,35.2,Lahcen Haddad,758094392,Stub
Morocco,35.2,Mhamed El Khalifa,760178811,Stub
Morocco,35.2,Rachid Talbi Alami,760179887,Stub
Morocco,35.2,Mohamed Taieb Naciri,762058199,Stub
Morocco,35.2,Ahmed ibn Abi Mahalli,762151376,Stub
Morocco,35.2,Omar Kabbaj,762637783,Stub
Morocco,35.2,Maguy Kakon,768370828,Start
Morocco,35.2,Adil Douiri,768667417,Stub
Morocco,35.2,Driss Basri,769000526,C
Morocco,35.2,Taieb Fassi Fihri,770926364,Stub
Morocco,35.2,Mbarka Bouaida,771632316,Start
Morocco,35.2,Mohamed Aujjar,773926461,Stub
Morocco,35.2,Abdellatif Loudiyi,774053146,Stub
Morocco,35.2,Template:MoroccanPMs,774099468,Stub
Morocco,35.2,Rachad Bouhlal,774127646,Start
Morocco,35.2,Abdellatif Filali,774204035,Start
Morocco,35.2,Azzeddine Laraki,774204093,Start
Morocco,35.2,Ahmed Chami,777801039,Stub
Morocco,35.2,Khalid Alioua,778785653,Stub
Morocco,35.2,Abdelkader Pérez,781113203,Stub
Morocco,35.2,Mohammed Achaari,782030181,Start
Morocco,35.2,Ahmad ibn Qasim Al-Hajarī,782104852,B
Morocco,35.2,Mostapha Sahel,782171324,Stub
Morocco,35.2,Idriss al-Amraoui,782309705,Stub
Morocco,35.2,Robert Assaraf,782533887,Start
Morocco,35.2,Maati Bouabid,783511832,Stub
Morocco,35.2,Driss Lachgar,784193147,Stub
Morocco,35.2,Khalihenna Ould Errachid,784444000,Start
Morocco,35.2,Mohammed ibn abd al-Wahab al-Ghassani,785035097,Stub
Morocco,35.2,Moha ou Said,785504026,C
Morocco,35.2,Princess Lalla Aicha of Morocco,786260189,Start
Morocco,35.2,Nabila Mounib,786867183,Start
Morocco,35.2,Leon Benzaquen,786990669,Start
Morocco,35.2,Mohammed ben Hadou,787288103,Start
Morocco,35.2,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,787288114,Stub
Morocco,35.2,Abdellatif Maazouz,787388953,Stub
Morocco,35.2,Abdelwahed Radi,787389480,Stub
Morocco,35.2,Abdeslam Ahizoune,787390116,Stub
Morocco,35.2,Abdessamad Qaiouh,787390281,Stub
Morocco,35.2,Mohammed Ameur,787811474,Stub
Morocco,35.2,Princess Lalla Joumala Alaoui,787811809,Start
Morocco,35.2,Ahmed Akhchichine,787911797,Stub
Morocco,35.2,Hakima El Haite,787995105,C
Morocco,35.2,Mohamed Bennouna,788018310,Start
Morocco,35.2,Mohammed Loulichki,788018499,Stub
Morocco,35.2,Mohammed al-Mokhtar Soussi,788110559,Start
Morocco,35.2,Abdellah Baha,788110636,Start
Morocco,35.2,Abdelkrim al-Khatib,788211188,Start
Morocco,35.2,Ali Yata,788441300,Stub
Morocco,35.2,Taieb Cherkaoui,788555591,Stub
Morocco,35.2,Driss Jettou,788666931,Start
Morocco,35.2,Nadia Yassine,788976529,Stub
Morocco,35.2,Abu al-Qasim al-Zayyani,789183550,Start
Morocco,35.2,Mohammed Ziane,789299139,Start
Morocco,35.2,Nizar Baraka,789596668,Stub
Morocco,35.2,Karim Ghellab,789596672,Stub
Morocco,35.2,Abdelkader Aamara,789596677,Stub
Morocco,35.2,Lahbib Choubani,789596696,Start
Morocco,35.2,Bassima Hakkaoui,789596702,Stub
Morocco,35.2,Mustapha El Khalfi,789596709,Stub
Morocco,35.2,Aziz Rabbah,789596713,Stub
Morocco,35.2,Mustafa Ramid,789596716,Stub
Morocco,35.2,Mustapha Mansouri,789596719,Stub
Morocco,35.2,Asma Chaabi,789596723,Stub
Morocco,35.2,El Hossein El Ouardi,789596728,Start
Morocco,35.2,Abdelouahed Souhail,789596737,Stub
Morocco,35.2,Mohamed El Yazghi,789596747,Stub
Morocco,35.2,Mohamed Medbouh,789705206,C
Morocco,35.2,Mohamed Amine Sbihi,789831410,Stub
Morocco,35.2,Aziz Mekouar,789904460,C
Morocco,35.2,Abu-l-Hasan al-Tamgruti,790317503,Stub
Morocco,35.2,Abbas El Fassi,791759538,Start
Morocco,35.2,Abderrahmane Youssoufi,791760146,Start
Morocco,35.2,Khadija Ryadi,792008880,Stub
Morocco,35.2,Mohamed Bouzoubaa,792242667,Stub
Morocco,35.2,Youssef Amrani,792249874,Start
Morocco,35.2,Yassir Znagui,792347134,Stub
Morocco,35.2,Samuel Pallache,793364442,C
Morocco,35.2,Chafik Rachadi,793543212,GA
Morocco,35.2,Charki Draiss,793637406,Stub
Morocco,35.2,Abdallah Ibrahim,793718347,Stub
Morocco,35.2,Allal al-Fassi,793820093,Start
Morocco,35.2,Abdelkrim Motii,793856342,Stub
Morocco,35.2,Said Chaou,795280659,Start
Morocco,35.2,Amina Bouayach,795361713,Start
Morocco,35.2,Ahmed al-Hiba,795375668,Start
Morocco,35.2,Muhammad al-Muqri,795377465,Start
Morocco,35.2,Mouha ou Hammou Zayani,795377600,Start
Morocco,35.2,List of rulers of Morocco,795964881,Start
Morocco,35.2,Prince Moulay Rachid of Morocco,796195101,C
Morocco,35.2,Mbarek Bekkay,796300970,Stub
Morocco,35.2,Abdesslam Yassine,796885079,Start
Morocco,35.2,Aziz Akhannouch,797021594,Start
Morocco,35.2,Brahim Zniber,797101728,B
Morocco,35.2,Abdelkader Lecheheb,797223839,Start
Morocco,35.2,Zaynab an-Nafzawiyyah,797516626,C
Morocco,35.2,Bou Hmara,797714328,Start
Morocco,35.2,Mustapha Bakkoury,797776779,Start
Morocco,35.2,Ahmed Midaoui,798567496,Start
Morocco,35.2,Mehdi Ben Barka,799017587,C
Morocco,35.2,Mohammed Ben Ali Abgali,799023521,Stub
Morocco,35.2,Mulai Ahmed er Raisuni,799047861,C
Morocco,35.2,Nasser Zefzafi,799578220,C
Morocco,35.2,Ali Lmrabet,799829626,Start
Morocco,35.2,Ahmed Bahnini,799902698,Stub
Morocco,35.2,Ahmed Laraki,799903233,Stub
Morocco,35.2,Ahmed Osman (politician),799903588,Start
Morocco,35.2,Abdelilah Benkirane,799928891,C
Morocco,35.2,Ahmed Lakhrif,800136173,Stub
Morocco,35.2,Ahmed Balafrej,800218048,Stub
Morocco,35.2,Miloud Chaabi,800240468,Start
Morocco,35.2,Abraham Serfaty,800381660,C
Morocco,35.2,Driss Dahak,800534146,Stub
Morocco,35.2,Ali Oumlil,800559721,C
Morocco,35.2,Abd el-Krim,800840718,C
Morocco,35.2,President of the Government of Morocco,800913186,Stub
Morocco,35.2,List of heads of government of Morocco,801375533,Start
Morocco,35.2,Mohamed Benhima,801585038,Stub
Morocco,35.2,Driss Benzekri (activist),801615845,Start
Morocco,35.2,Pallache family,802444768,B
Morocco,35.2,Fadel Benyaich,802633623,Start
Morocco,35.2,Fatima-Zahra Mansouri,802835421,C
Morocco,35.2,List of governors of Tangier,802894111,Start
Morocco,35.2,Mohamed Ali El Admi,803180742,Stub
Morocco,35.2,Thami El Glaoui,803207638,B
Morocco,35.2,Mohamed Oufkir,803744818,C
Morocco,35.2,Abdallah ben Aisha,803813344,Start
Morocco,35.2,Fathallah Sijilmassi,804076877,Start
Morocco,35.2,Mohamed Gahs,804752320,Stub
Morocco,35.2,Nasser Bourita,804940512,Stub
Morocco,35.2,Salaheddine Mezouar,804940583,Start
Morocco,35.2,Saadeddine Othmani,804940659,Start
Morocco,35.2,Abdelhadi Boutaleb,804957393,Stub
Morocco,35.2,André Azoulay,805606455,C
Morocco,35.2,Mohammed Karim Lamrani,805875582,Start
Morocco,35.2,Jamal Benomar,806073060,C
Morocco,35.2,Sayyida al Hurra,806088253,C
Morocco,35.2,Abdelghani Bousta,806238643,B
Morocco,35.2,Nawal El Moutawakel,806666540,C
Morocco,35.2,Mohamed Hassad,807087372,Start
Morocco,35.2,Mohamed Cheikh Biadillah,807092378,Stub
Morocco,35.2,Mohammed VI of Morocco,807139238,B
Sudan,41.7,Template:SudanPresidents,638039494,Start
Sudan,41.7,Mustafa Osman Obeid Salim,687837173,Stub
Sudan,41.7,Muhammad Nadi Pasha,719701060,Start
Sudan,41.7,Ibrahim Balandiya,721949984,Stub
Sudan,41.7,Ali wad Hilu,722237861,Stub
Sudan,41.7,Mubarak al Fadil al Mahdi,742821828,Stub
Sudan,41.7,Amin Hassan Omar Abdullah,743857828,Start
Sudan,41.7,Hassan at-Taheer Zarouq,744911717,Start
Sudan,41.7,Jimmy Lemi Milla,748939245,Start
Sudan,41.7,Abdullahi Mohammad Ahmad Hassan,749137159,Start
Sudan,41.7,Sirajuddin Hamid Yousuf,757799334,Stub
Sudan,41.7,Ghazi Salah al-Din al-Atabani,759473107,Start
Sudan,41.7,Sirr Al-Khatim Al-Khalifa,771130148,C
Sudan,41.7,Su'ad al-Fatih al-Badawi,786432752,C
Sudan,41.7,Abdel Rahim Mohammed Hussein,787386466,C
Sudan,41.7,Ibrahim el-Salahi,787926697,C
Sudan,41.7,Abdallah Deng Nhial,789314789,C
Sudan,41.7,Abel Alier,789314854,Start
Sudan,41.7,Toby Maduot,789314956,Start
Sudan,41.7,Khalid Hassan Abbas,789505132,Start
Sudan,41.7,George Kongor Arop,789505789,Stub
Sudan,41.7,Ali Osman Taha,789506050,C
Sudan,41.7,Siddick Sayed el-Mahdi,789973919,Stub
Sudan,41.7,Muhammad Ibrahim Nugud,789974107,Stub
Sudan,41.7,Jamal Mohammed Ibrahim,789974150,Stub
Sudan,41.7,Mustafa Osman Ismail,789974260,Stub
Sudan,41.7,Mabrouk Mubarak Salim,789974286,Stub
Sudan,41.7,Ali Ahmed Karti,789974289,Stub
Sudan,41.7,Zubair Mohamed Salih,789974290,Stub
Sudan,41.7,Osman Kebir,789974293,Stub
Sudan,41.7,Salih Mahmoud Osman,789974296,Start
Sudan,41.7,Sayed Ahmad Keir,789974299,Stub
Sudan,41.7,Ahmed Bilal Osman,789974302,Stub
Sudan,41.7,Muhammad Mukhtar Al-Khatib,789974309,Stub
Sudan,41.7,Mohamed Salih Omer,789974319,Stub
Sudan,41.7,Samson L. Kwaje,789974332,Start
Sudan,41.7,Ali Abd al Latif,789974343,C
Sudan,41.7,Ibrahim Mahmoud Hamad,789974365,Stub
Sudan,41.7,Moses Kacoul Machar,789974376,Stub
Sudan,41.7,Abd ul-Hamid Musa Madibbo,789974389,Stub
Sudan,41.7,Mubarak al-Fadil,789974394,Stub
Sudan,41.7,Abbas al-Fadini,789974396,Stub
Sudan,41.7,Saeed Madibo,789974397,Stub
Sudan,41.7,Ja'afar Abdul El Hakh,789974403,Stub
Sudan,41.7,Shartai Jaafar Abdel Hakam,789974410,Stub
Sudan,41.7,Ibrahim Ghandour,789974415,Stub
Sudan,41.7,Salah Ali Al-Ghali,789974417,Stub
Sudan,41.7,Abdel Halim Muhammad,789974423,Stub
Sudan,41.7,Abdallah Bakr Mustafa,789974465,Stub
Sudan,41.7,Abdul-Haleem Ismail Al-Mutaafi,789974481,Stub
Sudan,41.7,Abdallah Muhammed at-Tom,789974517,Stub
Sudan,41.7,Hassabu Mohamed Abdalrahman,789974522,Stub
Sudan,41.7,Alhaj Adam Yousef,789974539,Stub
Sudan,41.7,Ahmed Awad Ibn Auf,789974546,Stub
Sudan,41.7,Abdul-Hamid Musa Kasha,789974626,Stub
Sudan,41.7,List of heads of state of Sudan,790623504,C
Sudan,41.7,Abdul Wahid al Nur,793666485,Stub
Sudan,41.7,Abdel Rahman Swar al-Dahab,793718419,Stub
Sudan,41.7,Francis Deng,795836523,C
Sudan,41.7,Abd al-Rahman al-Mahdi,795853236,FA
Sudan,41.7,Ismail al-Azhari,795958014,C
Sudan,41.7,Muhammad Ahmad Mahgoub,795975758,Stub
Sudan,41.7,Eliaba James Surur,796447870,Start
Sudan,41.7,Peter Nyot Kok,797494279,Stub
Sudan,41.7,Awn Alsharif Qasim,798077425,Start
Sudan,41.7,Farouk Abu Issa,798617013,Stub
Sudan,41.7,Mirghani Alnasri,799012335,Stub
Sudan,41.7,Ibrahim Abboud,799027348,C
Sudan,41.7,Template:Sudan-politician-stub,799375015,Stub
Sudan,41.7,Template:Sudan-diplomat-stub,799378675,Stub
Sudan,41.7,Rashid Bakr,799676317,Stub
Sudan,41.7,John Garang,799693563,C
Sudan,41.7,Gordon Muortat Mayen,799693777,C
Sudan,41.7,Joseph Lagu,799694362,Start
Sudan,41.7,Bakri Hassan Saleh,799922248,Start
Sudan,41.7,Ret Chol,799923926,Start
Sudan,41.7,Samuel Aru Bol,800066362,Start
Sudan,41.7,Ahmed al-Mirghani,800091530,Start
Sudan,41.7,Gaafar Nimeiry,800124827,C
Sudan,41.7,Fatima Abdel Mahmoud,800132605,Start
Sudan,41.7,Theophilus Ochang,800947889,Start
Sudan,41.7,Muhammad Sharif (Kalifa),800961550,Start
Sudan,41.7,List of heads of state of South Sudan,801096959,Start
Sudan,41.7,Sudanese Ambassador to the United States,801197428,C
Sudan,41.7,Al-Jazuli Daf'allah,802314534,Stub
Sudan,41.7,Malik Agar,802340254,Start
Sudan,41.7,Salva Kiir Mayardit,802421463,C
Sudan,41.7,Lawrence Lual Lual,802637357,Start
Sudan,41.7,Vice President of Sudan,803001805,Start
Sudan,41.7,Abd an-Nabi Abd al-Qadir Mursal,803705358,Stub
Sudan,41.7,Dominic Dim Deng,803815872,Start
Sudan,41.7,Mansour Khalid,804678865,Start
Sudan,41.7,Ahmed Haroun,804808535,C
Sudan,41.7,Abdallahi ibn Muhammad,805308710,C
Sudan,41.7,Ghazi al-Sadiq,805444943,Stub
Sudan,41.7,Babiker Awadalla,805875577,Start
Sudan,41.7,Adil Abdel Aati,806884959,Start
Sudan,41.7,Omar al-Bashir,807184700,B
Tunisia,11.6,Template:Tunisia-politician-stub,413885084,Stub
Tunisia,11.6,Template:Tunisia-mayor-stub,444767517,Stub
Tunisia,11.6,Ibrahim Kassas,638362866,Stub
Tunisia,11.6,Laroussi Mizouri,669831602,Stub
Tunisia,11.6,Slaheddine Ben Mbarek,686050095,Stub
Tunisia,11.6,Ridha Charfeddine,695405443,Stub
Tunisia,11.6,Mohamed Charfi,699363937,Stub
Tunisia,11.6,Mahmoud Mestiri,713468262,Stub
Tunisia,11.6,Tarak Mekki,714677667,Start
Tunisia,11.6,Badreddine Missaoui,715165937,Stub
Tunisia,11.6,Mohamed Salah Zaray,716418686,Stub
Tunisia,11.6,Mohamed Habib Gherab,717658717,Start
Tunisia,11.6,Hassen Belkhodja,718669485,Start
Tunisia,11.6,Ridha Grira,719457967,Start
Tunisia,11.6,Lazhar Karoui Chebbi,719554115,Stub
Tunisia,11.6,Abdelkarim Zbidi,719554145,Stub
Tunisia,11.6,Farhat Rajhi,719557843,Stub
Tunisia,11.6,Khelil Bouhageb,719624802,Stub
Tunisia,11.6,Hédi Lakhoua,719625016,Stub
Tunisia,11.6,Taïeb Djellouli,719629416,Stub
Tunisia,11.6,Aziz Djellouli,719629530,Stub
Tunisia,11.6,Sliman Ourak,719644426,Stub
Tunisia,11.6,Mahmud Qabadu,719977822,B
Tunisia,11.6,Walid Bennani,720755350,Stub
Tunisia,11.6,Saâdeddine Zmerli,722920330,Stub
Tunisia,11.6,Mahmoud El Materi,734611180,Stub
Tunisia,11.6,Mohamed Messaoud Chebbi,741240587,Stub
Tunisia,11.6,Mahmud ibn Muhammad,741472523,Stub
Tunisia,11.6,Mustafa ibn Mahmud,741472558,Stub
Tunisia,11.6,Nadhir Hamada,742538872,Stub
Tunisia,11.6,Mezri Haddad,744534088,C
Tunisia,11.6,Ali Zouaoui,747397291,Stub
Tunisia,11.6,Mohamed Hechmi Hamdi,748954048,Start
Tunisia,11.6,Kamel Omrane,749002901,Stub
Tunisia,11.6,Abdessalem Mansour,749306712,Stub
Tunisia,11.6,Abderraouf El Basti,749359904,Stub
Tunisia,11.6,Taoufik Baccar,749360791,Stub
Tunisia,11.6,Mohamed Agrebi,749387503,Stub
Tunisia,11.6,Slim Tleti,749392201,Stub
Tunisia,11.6,Naceur El Gharbi,749393403,Stub
Tunisia,11.6,Mondher Zenaidi,749477178,Start
Tunisia,11.6,Rafiq Belhaj Kacem,749701808,Stub
Tunisia,11.6,Mounir Jaidane,749944734,Stub
Tunisia,11.6,Abdallah Farhat,749946981,Stub
Tunisia,11.6,Ahmed Eyadh Ouederni,749949923,Stub
Tunisia,11.6,Samir Labidi,749978136,Stub
Tunisia,11.6,Bibya Chihi,750054908,Stub
Tunisia,11.6,Slaheddine Malouche,750065746,Stub
Tunisia,11.6,Bechir Tekkari,750077124,Stub
Tunisia,11.6,Zouheir M'Dhaffar,750077256,Stub
Tunisia,11.6,Mohamed Naceur Ammar,750078946,Stub
Tunisia,11.6,Chedli Klibi,750638829,Start
Tunisia,11.6,Mohamed Masmoudi,752033483,Stub
Tunisia,11.6,Habib Boularès,752528155,Stub
Tunisia,11.6,Yassine Brahim,756152338,Start
Tunisia,11.6,Mustapha Dinguizli,756478867,Stub
Tunisia,11.6,Ali Bach Hamba,757318872,Start
Tunisia,11.6,Georges Adda,759303258,Start
Tunisia,11.6,Slim Dziri,759425038,Start
Tunisia,11.6,Imed Trabelsi,760033692,Start
Tunisia,11.6,Hédi Baccouche,760254890,Stub
Tunisia,11.6,Habib Chatty,760390313,Stub
Tunisia,11.6,Jalel Lakadar,761714151,Stub
Tunisia,11.6,Mohamed Salah Mzali,766779946,Stub
Tunisia,11.6,Abdelwahab Abdallah,767996649,Start
Tunisia,11.6,Hatem Ben Salem,773689078,Stub
Tunisia,11.6,Mohamed Ben Ahmed,773832027,Stub
Tunisia,11.6,Boubaker El Akhzouri,778495846,Stub
Tunisia,11.6,Joseph Bismuth,778682816,Stub
Tunisia,11.6,Nebiha Gueddana,778794214,Start
Tunisia,11.6,Driss Guiga,779251031,C
Tunisia,11.6,Saida Agrebi,779742079,Start
Tunisia,11.6,Mabrouka Mbarek,779742681,Start
Tunisia,11.6,Majdouline Cherni,779743236,Start
Tunisia,11.6,Sayida Ounissi,779743375,C
Tunisia,11.6,Selma Elloumi Rekik,779743647,Stub
Tunisia,11.6,Sonia Toumia,779743742,Start
Tunisia,11.6,Jawhara Tiss,779743941,Start
Tunisia,11.6,Karima Souid,779743973,Stub
Tunisia,11.6,Slim Khalbous,779975509,Stub
Tunisia,11.6,Latifa Habachi,782156226,Start
Tunisia,11.6,Ahmad ibn Abi Diyaf,782619999,B
Tunisia,11.6,Hamed Karoui,783305054,Stub
Tunisia,11.6,Souhayr Belhassen,783627426,Stub
Tunisia,11.6,Slaheddine Baccouche,783833655,Stub
Tunisia,11.6,Maya Jribi,784141188,Start
Tunisia,11.6,Mohamed Ennaceur,786124177,Start
Tunisia,11.6,Al-Husayn II ibn Mahmud,787022474,Stub
Tunisia,11.6,Salah ben Youssef,787138969,C
Tunisia,11.6,Sadok Ghileb,787657953,Stub
Tunisia,11.6,Othman Jerandi,788022746,Stub
Tunisia,11.6,Ahmed Ounaies,788419387,Start
Tunisia,11.6,Lamia Zribi,788651677,Stub
Tunisia,11.6,Rachid Sfar,789401571,Start
Tunisia,11.6,Mohamed Chenik,790173308,Stub
Tunisia,11.6,Khemaies Jhinaoui,791318815,Start
Tunisia,11.6,Taieb Hadhri,791410548,Stub
Tunisia,11.6,Mohammed Mzali,791471526,C
Tunisia,11.6,Sana Mersni,792852974,Start
Tunisia,11.6,Abdelhamid Slama,793718615,Stub
Tunisia,11.6,Bahri Guiga,794925996,Start
Tunisia,11.6,Tahar Sfar,794928124,C
Tunisia,11.6,Sahbi Karoui,796724706,Stub
Tunisia,11.6,Abdelbaki Hermassi,797034094,Stub
Tunisia,11.6,Muhammad IV al-Hadi,797323885,Start
Tunisia,11.6,Bahi Ladgham,797493684,Stub
Tunisia,11.6,Fethia Mzali,798050374,Start
Tunisia,11.6,Abderrahim Zouari,798212540,Start
Tunisia,11.6,Latifa Lakhdar,798494364,Start
Tunisia,11.6,Yadh Ben Achour,798585322,Start
Tunisia,11.6,Afif Chelbi,798894060,Stub
Tunisia,11.6,Mohamed Nouri Jouini,799022491,Stub
Tunisia,11.6,Mohamed Ridha Chalghoum,799249480,Stub
Tunisia,11.6,Mohamed Brahmi,800092948,C
Tunisia,11.6,Farhat Hached,800241292,C
Tunisia,11.6,First Lady of Tunisia,800355950,Start
Tunisia,11.6,Houcine Abassi,800441620,Stub
Tunisia,11.6,Abdallah Kallel,800669310,Stub
Tunisia,11.6,Mekki Aloui,800669517,Stub
Tunisia,11.6,Ahmed Ben Salah,800809133,C
Tunisia,11.6,Abdelaziz Ben Dhia,801440078,Stub
Tunisia,11.6,Chokri Belaid,801474595,C
Tunisia,11.6,Ahmed Tlili,801641967,C
Tunisia,11.6,Omezzine Khelifa,801736808,Start
Tunisia,11.6,Samia Abbou,802196449,Stub
Tunisia,11.6,Abu l-Hasan Ali I,802436133,Start
Tunisia,11.6,Ali II ibn Hussein,802436146,Stub
Tunisia,11.6,Hammuda ibn Ali,802436572,Stub
Tunisia,11.6,Uthman ibn Ali (Bey of Tunis),802436775,Stub
Tunisia,11.6,Rashid al-Shakir Sahib al-Taba'a,802441338,C
Tunisia,11.6,Mahmoud Djellouli,802442523,B
Tunisia,11.6,Samira Merai,804694778,Start
Tunisia,11.6,Lazhar Bououni,805445347,Stub
Tunisia,11.6,Faten Kallel,805545461,Stub
Tunisia,11.6,Habiba Zehi Ben Romdhane,805581783,Start
Tunisia,11.6,Tahar Ben Ammar,806306423,Stub
Tunisia,11.6,Hedi Amara Nouira,806409345,Stub
Tunisia,11.6,Slim Chaker,806876158,Stub
Tunisia,11.6,Taïeb Baccouche,807241529,Start
Tunisia,11.6,Habib Ben Yahia,807388519,Stub
Benin,11.5,Ministry of Economy and Finance (Benin),647450883,Stub
Benin,11.5,Samou Seidou Adambi,669855022,Stub
Benin,11.5,Arouna Mama,694112087,Stub
Benin,11.5,Rogatien Biaou,703580130,Stub
Benin,11.5,Seïdou Mama Sika,705720356,Stub
Benin,11.5,Pierre Osho,706780110,Stub
Benin,11.5,Pascal Fantodji,707363837,Stub
Benin,11.5,Sévérin Adjovi,711029847,Stub
Benin,11.5,Gatien Houngbédji,711177510,Stub
Benin,11.5,Dauda Badaru,715705490,Stub
Benin,11.5,Tiamiou Adjibadé,715706342,Stub
Benin,11.5,Frédéric Affo,715706418,Stub
Benin,11.5,Saturnin Soglo,715707810,Stub
Benin,11.5,Joseph Gnonlonfoun,715720061,Stub
Benin,11.5,Edgar Yves Monnou,715720088,Stub
Benin,11.5,Abraham Zinzindohoue,715911005,Stub
Benin,11.5,Joachim Dahissiho,721720638,Stub
Benin,11.5,Saliou Akadiri,729285661,Stub
Benin,11.5,Pascal Chabi Kao,732223510,Start
Benin,11.5,Vissinto Ayi d'Almeida,739559455,Stub
Benin,11.5,Lionel Agbo,740863201,Stub
Benin,11.5,Théodore Holo,741815187,Stub
Benin,11.5,Robert Dossou,741816218,Stub
Benin,11.5,Michel Alladaye,741816360,Stub
Benin,11.5,Michel Ahouanmenou,741931863,Start
Benin,11.5,Francis Covi,742947393,Stub
Benin,11.5,Chabi Mama,746425597,Stub
Benin,11.5,Guy Landry Hazoumé,746873129,Stub
Benin,11.5,Orou Gabé Orou Sego,750333095,Stub
Benin,11.5,Template:BeninPresidents,754880941,Stub
Benin,11.5,Pascal Koupaki,756025999,Start
Benin,11.5,Marie-Elise Gbèdo,757615317,C
Benin,11.5,Théophile Nata,762255691,Start
Benin,11.5,Ganiou Soglo,763330224,Start
Benin,11.5,Jean Pliya,776356112,Start
Benin,11.5,Jerome Sacca Kina Guezere,776513118,Start
Benin,11.5,Kamarou Fassassi,778202777,Start
Benin,11.5,Lazare Sèhouéto,780061297,Stub
Benin,11.5,Simon Ifede Ogouma,781099024,Stub
Benin,11.5,Grace d'Almeida,781845151,Start
Benin,11.5,Mariam Aladji Boni Diallo,783459085,Stub
Benin,11.5,Louis Hunkanrin,783690842,C
Benin,11.5,Paul Hazoumé,783690867,Start
Benin,11.5,Zul Kifl Salami,783691429,Stub
Benin,11.5,Albert Tévoédjrè,783691464,B
Benin,11.5,Abdoulaye Bio Tchané,783696929,Start
Benin,11.5,Mathurin Nago,783947469,Start
Benin,11.5,Arnauld Antoine Akodjènou,787924459,Start
Benin,11.5,Luc Gnacadja,788014079,C
Benin,11.5,Simon Idohou,788033131,Stub
Benin,11.5,Stanislas Spero Adotevi,788444840,Stub
Benin,11.5,Alphonse Alley,788671014,GA
Benin,11.5,Émile Poisson,788825627,Stub
Benin,11.5,Paul Darboux,788827113,Start
Benin,11.5,Maximilien Quenum-Possy-Berry,788827301,Stub
Benin,11.5,Louis Ignacio-Pinto,788827785,Stub
Benin,11.5,Joseph Keke,789323854,Start
Benin,11.5,Antoine Dayori,789444091,Stub
Benin,11.5,Antoine Idji Kolawolé,789444686,Start
Benin,11.5,Émile Derlin Zinsou,790254079,C
Benin,11.5,Bertin Borna,791214988,Stub
Benin,11.5,Paul Kpoffon,791694319,Start
Benin,11.5,Léhady Soglo,792930581,Stub
Benin,11.5,List of Prime Ministers of Benin,794509873,Start
Benin,11.5,Codjo François Azodogbehou,794810338,Stub
Benin,11.5,Paulin J. Hountondji,794907921,Start
Benin,11.5,Ismaël Tidjani Serpos,796657036,Stub
Benin,11.5,Michel Aikpé,798209100,Stub
Benin,11.5,Hubert Maga,798248992,FA
Benin,11.5,Justin Ahomadégbé-Tomêtin,798475985,FA
Benin,11.5,Daniel Tawéma,798874648,Start
Benin,11.5,Mathieu Kérékou,798926155,GA
Benin,11.5,Maurice Kouandété,798935641,GA
Benin,11.5,Rosine Vieyra Soglo,799114661,Start
Benin,11.5,Template:Benin-politician-stub,799373505,Stub
Benin,11.5,Template:Benin-mayor-stub,799377806,Stub
Benin,11.5,Christophe Soglo,799447556,Start
